Pneu Scooter Data Log: 8/25/2012 6:39:03 PM
Time [s], DC Voltage [V], DC Current [A], Phase A Current [A], Phase B Current [A], Phase C Current [A], Sensor State [ABC], Flux State [ABC], Sensor Speed [rpm], Flux Speed [rpm], Accel Command [%], Brake Command [%], PWM Magnitude [%], PWM Phase [deg], Q-Axis Current [A], D-Axis Current [A], Sensor V-Index [16-bit], Flux V-Index [16-bit], Fault State, Debug Integer
44.24, 15.88, 0.00, 5.00, 0.60, -5.61, 3, 5, 0, 3065, 3201, 0.0, 45.5, 1.4, 5.29, 0.42, 0, 25384, 0, 1150
44.24, 15.83, 0.00, -5.49, -2.57, 8.06, 3, 2, 0, 3114, 3261, 0.0, 47.0, 2.8, 5.60, 0.56, 0, 58296, 0, -1069
44.26, 15.94, 0.00, 0.02, 4.08, -4.10, 3, 1, 0, 3188, 3191, 0.0, 44.7, 2.8, 5.82, -0.45, 0, 31987, 0, 1226
44.27, 15.88, 0.00, 3.24, -4.52, 1.29, 3, 4, 0, 3188, 3134, 0.0, 43.5, 1.4, 4.40, 0.04, 0, 8581, 0, -972
44.31, 15.88, 0.00, -5.97, 4.34, 1.63, 3, 3, 0, 3164, 3206, 0.0, 44.7, 2.8, 4.32, 0.14, 0, 44421, 0, 417
44.32, 15.84, 0.00, 4.84, -2.91, -1.93, 3, 4, 0, 3137, 3177, 0.0, 43.9, 1.4, 4.10, -0.42, 0, 13136, 0, -320
44.37, 15.83, 0.00, -1.03, 2.55, -1.53, 3, 3, 0, 3090, 3095, 0.0, 42.3, 1.4, 3.71, -0.30, 0, 41253, 0, 766
44.37, 15.83, 0.00, -0.30, -3.88, 4.18, 3, 6, 0, 3065, 3110, 0.0, 43.1, 1.4, 4.16, -0.20, 0, 63075, 0, -1348
44.38, 15.88, 0.00, 4.16, -0.64, -3.52, 3, 5, 0, 3065, 3143, 0.0, 43.9, 1.4, 4.35, -0.09, 0, 19384, 0, 604
44.40, 15.94, 0.00, -5.47, 5.79, -0.32, 3, 3, 0, 3065, 3182, 0.0, 44.3, 1.4, 4.29, -0.05, 0, 41229, 0, 735
44.41, 15.94, 0.00, -1.31, -4.50, 5.81, 3, 6, 0, 3065, 3215, 0.0, 45.5, 1.4, 4.61, 0.29, 0, 63075, 0, -1372
44.45, 15.84, 0.00, 3.08, 2.87, -5.95, 3, 5, 0, 3114, 3106, 0.0, 43.9, 2.8, 5.03, 0.45, 0, 25528, 0, 1032
44.46, 15.92, 0.00, -2.91, -1.61, 4.52, 3, 2, 0, 3137, 3102, 0.0, 43.5, 2.8, 4.93, -0.19, 0, 56827, 0, -991
44.49, 15.92, 0.00, 4.08, 0.66, -4.74, 3, 5, 0, 3137, 3117, 0.0, 43.1, 1.4, 4.02, -0.42, 0, 22524, 0, 859
44.52, 15.88, 0.00, -0.26, -3.30, 3.56, 3, 6, 0, 3065, 3096, 0.0, 42.7, 1.4, 4.13, -0.45, 0, 2039, 0, -1279
44.55, 15.88, 0.00, 3.24, 0.14, -3.38, 3, 5, 0, 3020, 3005, 0.0, 41.6, 1.4, 3.75, 0.19, 0, 19340, 0, 354
44.57, 15.92, 0.00, -1.31, 5.79, -4.48, 3, 1, 0, 3043, 3191, 0.0, 45.5, 1.4, 4.62, 0.79, 0, 36241, 0, 1137
44.60, 15.83, 0.00, -0.78, -3.56, 4.34, 3, 6, 0, 3114, 3085, 0.0, 43.9, 2.8, 5.76, -0.02, 0, 63123, 0, -1317
44.62, 15.93, 0.00, 3.24, 1.29, -4.52, 3, 1, 0, 3137, 3211, 0.0, 44.7, 1.4, 4.80, -0.15, 0, 30377, 0, 1271
44.63, 15.84, 0.00, -1.51, -2.75, 4.26, 3, 2, 0, 3137, 3070, 0.0, 42.3, 1.4, 4.36, 0.05, 0, 59897, 0, -1199
44.65, 15.94, 0.00, 2.67, -0.82, -1.85, 3, 5, 0, 3090, 3081, 0.0, 42.3, 1.4, 3.93, -0.10, 0, 20920, 0, 654
44.66, 15.81, 0.00, -4.84, 4.16, 0.68, 3, 3, 0, 3065, 3113, 0.0, 43.1, 1.4, 3.61, -0.13, 0, 42729, 0, 573
44.68, 15.94, 0.00, -0.98, -4.82, 5.81, 3, 6, 0, 3065, 3137, 0.0, 43.9, 1.4, 4.36, 0.14, 0, 63075, 0, -1272
44.70, 15.83, 0.00, 4.60, -2.91, -1.69, 3, 5, 0, 3065, 3138, 0.0, 43.9, 2.8, 4.70, 0.05, 0, 19384, 0, 281
44.73, 15.94, 0.00, -1.07, 2.31, -1.25, 3, 3, 0, 3090, 3026, 0.0, 41.9, 1.4, 4.59, -0.18, 0, 41253, 0, 919
44.74, 15.88, 0.00, -1.41, -2.77, 4.18, 3, 6, 0, 3043, 3115, 0.0, 43.1, 1.4, 3.97, -0.02, 0, 63053, 0, -1309
44.77, 15.94, 0.00, 4.22, -2.31, -1.91, 3, 4, 0, 3043, 2992, 0.0, 41.6, 2.8, 4.17, 0.24, 0, 14395, 0, -136
44.79, 15.88, 0.00, 0.82, 2.41, -3.24, 3, 1, 0, 3043, 3079, 0.0, 42.7, 2.8, 4.24, -0.22, 0, 31774, 0, 1310
44.80, 15.88, 0.00, -5.57, 3.14, 2.43, 3, 2, 0, 3043, 3163, 0.0, 44.7, 2.8, 5.24, 0.13, 0, 52130, 0, -317
44.82, 15.88, 0.00, 6.57, -3.70, -2.87, 3, 4, 0, 3137, 3172, 0.0, 44.7, 2.8, 5.67, 0.06, 0, 13136, 0, -340
44.87, 15.83, 0.00, -5.65, 1.77, 3.88, 3, 3, 0, 3164, 3029, 0.0, 41.9, 2.8, 4.85, -0.56, 0, 47517, 0, 108
44.88, 15.84, 0.00, 3.88, -2.59, -1.29, 3, 4, 0, 3114, 3102, 0.0, 42.3, 1.4, 3.66, -0.35, 0, 11557, 0, -526
44.88, 15.85, 0.00, -1.11, 3.84, -2.73, 3, 1, 0, 3090, 3094, 0.0, 42.3, 1.4, 3.70, -0.17, 0, 34867, 0, 1269
44.91, 15.88, 0.00, -4.00, 3.52, 0.48, 3, 2, 0, 3043, 3148, 0.0, 43.5, 1.4, 3.53, 0.45, 0, 52130, 0, -565
44.93, 15.84, 0.00, 2.99, -6.85, 3.86, 3, 6, 0, 3043, 3089, 0.0, 43.9, 2.8, 4.87, 0.42, 0, 3473, 0, -1199
44.96, 15.81, 0.00, 3.24, 1.11, -4.34, 3, 5, 0, 3090, 3021, 0.0, 42.3, 2.8, 5.16, -0.26, 0, 25456, 0, 1101
44.98, 15.88, 0.00, -4.00, 1.77, 2.23, 3, 2, 0, 3065, 3053, 0.0, 41.9, 1.4, 3.86, -0.29, 0, 52152, 0, -246
44.99, 15.88, 0.00, 1.99, -5.51, 3.52, 3, 6, 0, 3065, 3109, 0.0, 43.1, 1.4, 4.17, -0.20, 0, 5039, 0, -1214
45.01, 15.84, 0.00, 3.32, 1.83, -5.15, 3, 5, 0, 3043, 3150, 0.0, 43.9, 1.4, 4.35, -0.10, 0, 25318, 0, 1022
45.02, 15.83, 0.00, -5.55, 2.97, 2.57, 3, 3, 0, 3065, 3074, 0.0, 43.1, 1.4, 4.71, 0.18, 0, 47229, 0, 131
45.05, 15.83, 0.00, 1.47, -3.72, 2.25, 3, 6, 0, 3065, 3056, 0.0, 42.7, 1.4, 4.37, 0.21, 0, 3539, 0, -1219
45.09, 15.88, 0.00, 1.79, 2.53, -4.32, 3, 5, 0, 3090, 3006, 0.0, 41.9, 2.8, 4.48, 0.00, 0, 26968, 0, 1167
45.10, 15.93, 0.00, -4.12, 1.85, 2.27, 3, 2, 0, 3065, 3059, 0.0, 42.3, 1.4, 3.81, -0.07, 0, 52152, 0, -266
45.12, 15.93, 0.00, 1.91, -6.43, 4.52, 3, 6, 0, 3065, 3190, 0.0, 44.7, 1.4, 4.43, -0.28, 0, 3539, 0, -1240
45.15, 15.84, 0.00, 3.40, 1.75, -5.15, 3, 5, 0, 3043, 3108, 0.0, 43.9, 1.4, 4.92, 0.19, 0, 25318, 0, 1008
45.18, 15.94, 0.00, -4.34, 3.68, 0.66, 3, 3, 0, 3090, 3083, 0.0, 43.5, 1.4, 4.81, 0.25, 0, 48813, 0, -5
45.18, 15.84, 0.00, 3.54, -4.20, 0.66, 3, 4, 0, 3114, 3095, 0.0, 43.5, 2.8, 5.05, -0.04, 0, 10033, 0, -642
45.19, 15.88, 0.00, -2.07, 4.46, -2.39, 3, 3, 0, 3137, 3218, 0.0, 45.1, 1.4, 4.75, -0.12, 0, 41299, 0, 747
45.23, 15.84, 0.00, 4.04, -5.25, 1.21, 3, 4, 0, 3114, 3194, 0.0, 44.7, 2.8, 4.61, 0.32, 0, 8509, 0, -825
45.24, 15.94, 0.00, -2.31, 3.68, -1.37, 3, 3, 0, 3164, 3119, 0.0, 43.5, 2.8, 4.98, -0.18, 0, 41325, 0, 735
45.26, 15.85, 0.00, 1.99, -4.18, 2.19, 3, 4, 0, 3137, 3194, 0.0, 44.7, 1.4, 4.57, 0.22, 0, 8531, 0, -819
45.27, 15.83, 0.00, -3.50, 3.52, -0.02, 3, 3, 0, 3137, 3150, 0.0, 44.3, 2.8, 4.91, -0.11, 0, 44369, 0, 601
45.30, 15.85, 0.00, 5.97, -3.32, -2.65, 3, 4, 0, 3164, 3206, 0.0, 44.7, 1.4, 4.33, -0.09, 0, 14749, 0, -137
45.32, 15.93, 0.00, -4.20, 2.57, 1.63, 3, 3, 0, 3164, 3139, 0.0, 43.5, 1.4, 4.43, 0.10, 0, 49065, 0, -124
45.33, 15.94, 0.00, 4.20, -3.40, -0.80, 3, 4, 0, 3114, 3144, 0.0, 43.5, 1.4, 4.04, -0.06, 0, 14605, 0, -108
45.35, 15.94, 0.00, -4.72, 2.51, 2.21, 3, 3, 0, 3114, 3092, 0.0, 43.1, 1.4, 4.32, 0.28, 0, 45849, 0, 291
45.38, 15.93, 0.00, 3.84, -3.22, -0.62, 3, 4, 0, 3114, 3092, 0.0, 42.7, 1.4, 4.10, -0.10, 0, 10033, 0, -820
45.41, 15.94, 0.00, -2.65, 5.79, -3.14, 3, 1, 0, 3090, 3173, 0.0, 44.3, 1.4, 4.05, 0.36, 0, 36379, 0, 1151
45.44, 15.83, 0.00, 3.32, 1.59, -4.90, 3, 5, 0, 3114, 3117, 0.0, 43.1, 1.4, 4.45, 0.01, 0, 25528, 0, 1072
45.46, 15.83, 0.00, -4.76, 1.29, 3.48, 3, 2, 0, 3090, 3070, 0.0, 42.7, 2.8, 3.97, 0.34, 0, 52176, 0, -270
45.48, 15.94, 0.00, 4.20, -3.16, -1.05, 3, 4, 0, 3114, 3129, 0.0, 43.5, 1.4, 5.02, -0.40, 0, 13081, 0, -303
45.51, 15.84, 0.00, -4.72, 4.40, 0.32, 3, 3, 0, 3114, 3124, 0.0, 43.1, 1.4, 4.06, -0.07, 0, 41277, 0, 698
45.52, 15.88, 0.00, 0.66, -3.24, 2.57, 3, 6, 0, 3065, 3103, 0.0, 42.7, 1.4, 3.82, -0.16, 0, 539, 0, -1308
45.54, 15.88, 0.00, 3.24, 0.62, -3.86, 3, 5, 0, 3065, 3131, 0.0, 43.5, 1.4, 4.66, -0.11, 0, 22384, 0, 769
45.55, 15.92, 0.00, -5.49, 2.25, 3.24, 3, 3, 0, 3114, 3104, 0.0, 43.9, 1.4, 5.15, 0.43, 0, 48897, 0, -111
45.57, 15.88, 0.00, 5.21, -2.33, -2.87, 3, 4, 0, 3114, 3081, 0.0, 42.7, 2.8, 4.34, 0.02, 0, 13081, 0, -335
45.60, 15.93, 0.00, -2.75, 4.34, -1.59, 3, 3, 0, 3090, 3103, 0.0, 42.7, 1.4, 3.83, -0.24, 0, 41253, 0, 912
45.63, 15.93, 0.00, -1.95, -1.29, 3.24, 3, 2, 0, 3065, 2991, 0.0, 41.2, 1.4, 3.81, -0.21, 0, 59652, 0, -1215
45.65, 15.93, 0.00, 2.23, -3.86, 1.63, 3, 4, 0, 3043, 3103, 0.0, 43.5, 1.4, 4.01, 0.43, 0, 9928, 0, -837
45.66, 15.93, 0.00, 0.62, 3.54, -4.16, 3, 1, 0, 3043, 3042, 0.0, 42.7, 2.8, 5.28, -0.01, 0, 30285, 0, 1245
45.69, 15.93, 0.00, -4.04, -0.80, 4.84, 3, 2, 0, 3090, 3131, 0.0, 43.5, 1.4, 4.38, 0.11, 0, 55200, 0, -631
45.71, 15.83, 0.00, 5.33, -2.67, -2.65, 3, 4, 0, 3065, 3055, 0.0, 42.3, 1.4, 3.84, 0.10, 0, 12961, 0, -388
45.72, 15.88, 0.00, 0.90, 1.85, -2.75, 3, 1, 0, 3065, 3070, 0.0, 42.7, 1.4, 4.17, -0.06, 0, 31807, 0, 1318
45.76, 15.83, 0.00, -4.48, 2.23, 2.25, 3, 2, 0, 3065, 3108, 0.0, 43.5, 2.8, 4.38, -0.08, 0, 52152, 0, -531
45.77, 15.93, 0.00, 3.84, -5.15, 1.31, 3, 4, 0, 3065, 3142, 0.0, 43.9, 2.8, 4.62, 0.18, 0, 8461, 0, -833
45.80, 15.84, 0.00, 2.35, 0.70, -3.06, 3, 1, 0, 3065, 3047, 0.0, 42.3, 2.8, 4.60, 0.08, 0, 30307, 0, 1266
45.80, 15.92, 0.00, -3.24, -1.29, 4.52, 3, 2, 0, 3090, 3096, 0.0, 42.7, 1.4, 3.95, -0.07, 0, 55200, 0, -796
45.83, 15.93, 0.00, 1.09, -3.22, 2.13, 3, 4, 0, 3043, 3068, 0.0, 42.3, 1.4, 3.50, 0.24, 0, 8439, 0, -814
45.85, 15.84, 0.00, 5.49, -0.02, -5.47, 3, 5, 0, 3043, 3192, 0.0, 45.1, 2.8, 4.97, 0.09, 0, 25318, 0, 1133
45.88, 15.93, 0.00, -5.17, 0.96, 4.20, 3, 2, 0, 3090, 3090, 0.0, 43.5, 2.8, 5.39, -0.20, 0, 52176, 0, -463
45.90, 15.88, 0.00, 3.20, -2.57, -0.62, 3, 4, 0, 3090, 3054, 0.0, 42.3, 1.4, 4.04, -0.09, 0, 11509, 0, -467
45.91, 15.92, 0.00, -0.12, 3.22, -3.10, 3, 1, 0, 3065, 3096, 0.0, 42.7, 1.4, 3.73, 0.08, 0, 33307, 0, 1311
45.93, 15.84, 0.00, -4.08, 1.83, 2.25, 3, 2, 0, 3043, 3102, 0.0, 43.1, 2.8, 4.30, 0.05, 0, 52130, 0, -514
45.94, 15.97, 0.00, 0.92, -4.16, 3.24, 3, 6, 0, 3043, 3035, 0.0, 42.3, 1.4, 4.44, -0.21, 0, 1984, 0, -1294
45.96, 15.88, 0.00, 4.00, -1.45, -2.55, 3, 5, 0, 3020, 3015, 0.0, 42.3, 2.8, 4.54, 0.08, 0, 19340, 0, 419
45.99, 15.92, 0.00, -2.59, 5.63, -3.04, 3, 1, 0, 3065, 3141, 0.0, 43.9, 2.8, 4.56, -0.16, 0, 37807, 0, 1021
46.02, 15.90, 0.00, -3.40, -1.61, 5.00, 3, 2, 0, 3065, 3143, 0.0, 43.9, 1.4, 4.41, -0.06, 0, 61152, 0, -1179
46.04, 15.94, 0.00, 4.44, -3.16, -1.29, 3, 4, 0, 3043, 3076, 0.0, 42.7, 1.4, 4.37, -0.12, 0, 14395, 0, -139
46.07, 15.94, 0.00, 1.11, 1.11, -2.21, 3, 1, 0, 3043, 2994, 0.0, 41.6, 1.4, 3.80, 0.18, 0, 31774, 0, 1318
46.10, 15.92, 0.00, -5.33, 3.86, 1.47, 3, 3, 0, 3020, 3059, 0.0, 42.7, 2.8, 4.09, 0.39, 0, 47097, 0, 36
46.10, 15.84, 0.00, 1.39, -5.49, 4.10, 3, 6, 0, 3065, 3121, 0.0, 43.9, 2.8, 5.09, -0.36, 0, 539, 0, -1339
46.11, 15.88, 0.00, 2.87, 0.96, -3.84, 3, 5, 0, 3065, 3066, 0.0, 42.3, 1.4, 4.20, -0.23, 0, 22384, 0, 855
46.15, 15.94, 0.00, -0.70, 2.47, -1.77, 3, 3, 0, 3043, 3028, 0.0, 41.9, 1.4, 3.90, 0.03, 0, 41207, 0, 815
46.16, 15.83, 0.00, -1.91, -5.17, 7.08, 3, 2, 0, 3043, 3137, 0.0, 44.3, 2.8, 4.70, 0.30, 0, 61064, 0, -1121
46.18, 15.84, 0.00, 4.92, 0.94, -5.87, 3, 5, 0, 3114, 3142, 0.0, 43.9, 2.8, 5.06, -0.40, 0, 20956, 0, 693
46.19, 15.93, 0.00, -5.33, 3.38, 1.95, 3, 3, 0, 3114, 3089, 0.0, 42.7, 1.4, 4.13, -0.41, 0, 48897, 0, 35
46.22, 15.89, 0.00, 2.03, -4.44, 2.41, 3, 6, 0, 3065, 3087, 0.0, 43.1, 1.4, 4.23, 0.23, 0, 3539, 0, -1221
46.24, 15.83, 0.00, 2.91, 1.91, -4.82, 3, 5, 0, 3065, 3047, 0.0, 42.3, 1.4, 4.27, -0.05, 0, 23884, 0, 965
46.26, 15.84, 0.00, -3.76, 3.52, 0.24, 3, 3, 0, 3065, 3169, 0.0, 44.3, 1.4, 4.34, 0.06, 0, 44229, 0, 462
46.27, 15.83, 0.00, 0.68, -4.84, 4.16, 3, 6, 0, 3065, 3075, 0.0, 42.7, 1.4, 4.29, -0.27, 0, 64575, 0, -1335
46.30, 15.93, 0.00, 4.08, -2.65, -1.43, 3, 5, 0, 3043, 3111, 0.0, 43.5, 1.4, 4.38, 0.12, 0, 19362, 0, 250
46.32, 15.83, 0.00, -1.47, 3.86, -2.39, 3, 1, 0, 3065, 3060, 0.0, 42.7, 2.8, 5.07, -0.19, 0, 37807, 0, 1056
46.35, 15.84, 0.00, -0.78, -3.56, 4.34, 3, 6, 0, 3065, 3117, 0.0, 43.5, 1.4, 4.18, 0.02, 0, 63075, 0, -1302
46.36, 15.83, 0.00, 3.48, -0.82, -2.65, 3, 5, 0, 3065, 3122, 0.0, 43.5, 1.4, 4.79, -0.17, 0, 20884, 0, 630
46.38, 15.88, 0.00, -2.27, 2.41, -0.14, 3, 3, 0, 3065, 3049, 0.0, 41.9, 1.4, 4.11, -0.29, 0, 42729, 0, 800
46.40, 15.83, 0.00, -2.91, -0.80, 3.72, 3, 2, 0, 3020, 3045, 0.0, 41.9, 1.4, 3.29, -0.02, 0, 59498, 0, -1183
46.41, 15.90, 0.00, 2.07, -5.47, 3.40, 3, 4, 0, 2998, 3115, 0.0, 43.9, 1.4, 4.29, 0.71, 0, 8395, 0, -992
46.46, 15.94, 0.00, -4.48, 2.55, 1.93, 3, 3, 0, 3090, 3103, 0.0, 43.1, 1.4, 5.00, -0.36, 0, 47301, 0, 66
46.47, 15.84, 0.00, 1.31, -4.44, 3.14, 3, 6, 0, 3065, 3109, 0.0, 43.1, 1.4, 3.99, -0.02, 0, 5039, 0, -1204
46.49, 15.94, 0.00, 4.40, 0.06, -4.46, 3, 5, 0, 3065, 3141, 0.0, 43.9, 1.4, 4.37, -0.06, 0, 26884, 0, 1129
46.52, 15.84, 0.00, -3.76, 1.51, 2.25, 3, 3, 0, 3065, 3001, 0.0, 41.6, 1.4, 3.99, 0.18, 0, 48729, 0, -79
46.55, 15.89, 0.00, 0.28, -3.52, 3.24, 3, 6, 0, 3043, 3040, 0.0, 42.3, 1.4, 3.34, -0.09, 0, 64542, 0, -1361
46.58, 15.92, 0.00, 4.16, 0.64, -4.80, 3, 1, 0, 3020, 3128, 0.0, 44.3, 2.8, 4.51, 0.51, 0, 30263, 0, 1267
46.61, 15.84, 0.00, -5.45, 1.83, 3.62, 3, 2, 0, 3090, 3118, 0.0, 44.7, 2.8, 6.09, 0.55, 0, 52176, 0, -471
46.63, 15.81, 0.00, 4.52, -0.02, -4.50, 3, 5, 0, 3164, 3178, 0.0, 44.7, 2.8, 5.12, 0.01, 0, 21028, 0, 630
46.65, 15.81, 0.00, -2.23, -1.47, 3.70, 3, 2, 0, 3164, 3157, 0.0, 43.5, 1.4, 4.28, -0.71, 0, 56892, 0, -1023
46.66, 15.83, 0.00, 3.08, 0.30, -3.38, 3, 5, 0, 3114, 3080, 0.0, 42.3, 1.4, 3.58, -0.38, 0, 20956, 0, 760
46.69, 15.83, 0.00, -4.64, 3.20, 1.45, 3, 3, 0, 3065, 3060, 0.0, 42.3, 1.4, 3.90, 0.07, 0, 44229, 0, 406
46.72, 15.83, 0.00, 0.62, -3.54, 2.91, 3, 6, 0, 3065, 3097, 0.0, 43.1, 1.4, 4.28, -0.19, 0, 539, 0, -1320
46.72, 15.79, 0.00, 4.44, 0.22, -4.66, 3, 5, 0, 3065, 3040, 0.0, 42.3, 1.4, 3.62, 0.07, 0, 19384, 0, 503
46.74, 15.83, 0.00, -0.40, 3.20, -2.79, 3, 1, 0, 2998, 3040, 0.0, 42.3, 1.4, 3.50, 0.32, 0, 33175, 0, 1311
46.77, 15.94, 0.00, -6.41, 4.48, 1.93, 3, 3, 0, 3020, 3136, 0.0, 44.3, 2.8, 5.13, -0.29, 0, 47097, 0, 10
46.79, 15.83, 0.00, 1.31, -4.84, 3.54, 3, 6, 0, 3090, 3056, 0.0, 43.1, 1.4, 5.38, -0.18, 0, 3611, 0, -1186
46.82, 15.84, 0.00, 0.98, 2.87, -3.86, 3, 1, 0, 3090, 3166, 0.0, 44.7, 1.4, 5.30, -0.04, 0, 31843, 0, 1251
46.83, 15.84, 0.00, 0.18, -4.36, 4.18, 3, 6, 0, 3137, 3199, 0.0, 45.1, 2.8, 5.00, 0.05, 0, 64680, 0, -1359
46.85, 15.93, 0.00, -0.02, 3.22, -3.20, 3, 1, 0, 3164, 3157, 0.0, 43.9, 1.4, 4.88, -0.39, 0, 35047, 0, 1312
46.86, 15.89, 0.00, 2.03, -5.41, 3.38, 3, 6, 0, 3137, 3103, 0.0, 43.1, 2.8, 4.35, -0.04, 0, 2214, 0, -1240
46.88, 15.83, 0.00, -1.79, 4.66, -2.87, 3, 1, 0, 3114, 3124, 0.0, 42.7, 1.4, 3.76, -0.24, 0, 33403, 0, 1252
46.91, 15.83, 0.00, -3.50, -1.31, 4.80, 3, 2, 0, 3090, 3184, 0.0, 44.3, 1.4, 3.96, 0.15, 0, 58224, 0, -1120
46.93, 15.83, 0.00, 5.77, -2.41, -3.36, 3, 4, 0, 3090, 3174, 0.0, 44.7, 1.4, 4.64, 0.37, 0, 17557, 0, 15
46.94, 15.83, 0.00, -7.04, 3.82, 3.22, 3, 3, 0, 3137, 3173, 0.0, 45.5, 2.8, 5.88, 0.40, 0, 47439, 0, 97
46.97, 15.76, 0.00, 4.84, 0.66, -5.51, 3, 5, 0, 3188, 3206, 0.0, 45.5, 2.8, 5.13, -0.30, 0, 21064, 0, 768
47.02, 15.94, 0.00, -0.30, -2.11, 2.41, 3, 6, 0, 3164, 3047, 0.0, 41.6, 1.4, 3.67, -0.70, 0, 63171, 0, -1264
47.02, 15.81, 0.00, 2.83, 0.78, -3.62, 3, 5, 0, 3114, 3025, 0.0, 41.2, 1.4, 2.92, -0.68, 0, 22480, 0, 879
47.02, 15.94, 0.00, -1.63, 3.52, -1.89, 3, 1, 0, 3020, 3054, 0.0, 41.9, 1.4, 3.17, -0.10, 0, 39131, 0, 1088
47.07, 15.83, 0.00, -4.96, 3.04, 1.93, 3, 2, 0, 2998, 3054, 0.0, 42.7, 1.4, 4.02, 0.48, 0, 52086, 0, -286
47.08, 15.83, 0.00, -0.18, -3.86, 4.04, 3, 6, 0, 3020, 3013, 0.0, 42.3, 1.4, 4.20, 0.41, 0, 63031, 0, -1275
47.10, 15.92, 0.00, 5.67, -4.50, -1.17, 3, 4, 0, 3043, 3138, 0.0, 45.1, 1.4, 4.78, 0.96, 0, 14395, 0, -135
47.11, 15.90, 0.00, -1.63, 3.86, -2.23, 3, 1, 0, 3090, 3041, 0.0, 42.7, 2.8, 5.06, -0.03, 0, 37891, 0, 1032
47.14, 15.92, 0.00, 0.62, -4.50, 3.88, 3, 6, 0, 3090, 3054, 0.0, 42.3, 1.4, 4.37, -0.64, 0, 63099, 0, -1308
47.16, 15.83, 0.00, 2.91, -0.34, -2.57, 3, 4, 0, 3043, 2922, 0.0, 40.0, 1.4, 2.93, 0.04, 0, 17373, 0, 2
47.18, 15.92, 0.00, 3.80, -0.62, -3.18, 3, 5, 0, 2976, 3047, 0.0, 41.9, 1.4, 3.22, 0.27, 0, 26576, 0, 1139
47.19, 15.83, 0.00, -1.31, 5.47, -4.16, 3, 1, 0, 2998, 3110, 0.0, 44.3, 1.4, 4.77, 0.71, 0, 37576, 0, 1055
47.22, 15.83, 0.00, -3.52, -1.95, 5.47, 3, 2, 0, 3043, 3117, 0.0, 44.7, 2.8, 5.89, 0.29, 0, 58086, 0, -1105
47.24, 15.81, 0.00, 3.40, 2.55, -5.95, 3, 5, 0, 3137, 3123, 0.0, 43.9, 2.8, 5.31, -0.57, 0, 24059, 0, 894
47.27, 15.88, 0.00, -3.24, -1.29, 4.52, 3, 2, 0, 3114, 3080, 0.0, 42.3, 1.4, 3.62, -0.34, 0, 55248, 0, -794
47.28, 15.90, 0.00, 2.67, -2.61, -0.06, 3, 4, 0, 3065, 3075, 0.0, 42.3, 1.4, 3.53, -0.33, 0, 11461, 0, -669
47.30, 15.83, 0.00, 2.79, 0.08, -2.87, 3, 5, 0, 3020, 3007, 0.0, 41.6, 1.4, 3.71, 0.15, 0, 25252, 0, 1030
47.32, 15.89, 0.00, -2.97, 4.88, -1.91, 3, 1, 0, 2998, 3020, 0.0, 42.3, 1.4, 3.84, 0.35, 0, 37576, 0, 1078
47.35, 15.87, 0.00, -5.00, 4.02, 0.98, 3, 3, 0, 2998, 3087, 0.0, 43.5, 1.4, 4.19, 0.42, 0, 48498, 0, -136
47.38, 15.83, 0.00, -1.15, -3.30, 4.44, 3, 6, 0, 3020, 3115, 0.0, 44.3, 2.8, 5.07, -0.18, 0, 64509, 0, -1327
47.38, 15.84, 0.00, 3.80, -1.39, -2.41, 3, 5, 0, 3090, 3118, 0.0, 43.9, 1.4, 4.99, -0.28, 0, 20920, 0, 620
47.41, 15.83, 0.00, -6.95, 2.55, 4.40, 3, 2, 0, 3114, 3228, 0.0, 45.9, 2.8, 5.46, 0.13, 0, 52200, 0, -301
47.43, 15.83, 0.00, 4.36, 0.60, -4.96, 3, 5, 0, 3164, 3105, 0.0, 43.5, 2.8, 5.16, -0.16, 0, 19480, 0, 596
47.44, 15.83, 0.00, -2.71, -0.34, 3.06, 3, 2, 0, 3137, 3039, 0.0, 41.6, 1.4, 3.49, -0.38, 0, 53757, 0, -490
47.46, 15.83, 0.00, 1.83, -2.01, 0.18, 3, 4, 0, 3065, 3048, 0.0, 41.9, 1.4, 3.49, -0.20, 0, 11461, 0, -477
47.47, 15.92, 0.00, 2.55, 1.29, -3.84, 3, 1, 0, 3043, 3082, 0.0, 42.3, 1.4, 3.68, -0.09, 0, 30285, 0, 1246
47.49, 15.83, 0.00, -4.28, 2.49, 1.79, 3, 3, 0, 3020, 3034, 0.0, 42.3, 1.4, 3.96, 0.29, 0, 45619, 0, 330
47.53, 15.84, 0.00, -1.59, -2.27, 3.86, 3, 2, 0, 2998, 2928, 0.0, 40.8, 1.4, 3.53, 0.04, 0, 57954, 0, -1049
47.58, 15.83, 0.00, 0.18, -5.00, 4.82, 3, 6, 0, 2976, 3132, 0.0, 44.3, 1.4, 4.34, 0.30, 0, 363, 0, -1365
47.58, 15.84, 0.00, 5.41, -3.16, -2.25, 3, 5, 0, 3043, 3110, 0.0, 44.7, 2.8, 5.53, 0.23, 0, 19362, 0, 251
47.58, 15.89, 0.00, -5.17, 3.86, 1.31, 3, 3, 0, 3090, 3043, 0.0, 42.7, 2.8, 5.33, -0.31, 0, 42765, 0, 516
47.61, 15.94, 0.00, 1.09, -4.50, 3.42, 3, 4, 0, 3090, 3146, 0.0, 43.9, 1.4, 4.72, -0.53, 0, 8485, 0, -1060
